sequence_id,method_id,config,start_convention,main_row,manuscript_row,failure_classification,evaluation_status,geometric_audit_status,h_rmse_m,position_3d_rmse_m,up_rmse_m,yaw_rmse_deg,yaw_p95_absolute_deg,roll_rmse_deg,pitch_rmse_deg,body_forward_bias_m,body_right_bias_m,body_up_bias_m,output_epoch_count,matched_epoch_count,coverage_ratio,gap_events_in_window,gnss2_pacc_inflated_epochs,gnss2_float_epochs,evaluator_contract,source_nav_sha256,evaluator_nav_sha256,error_series_source,code_commit,notes,configuration_id,variant,role,data_mode,synthetic_data_used,semisynthetic_data_used,frozen_source_table,frozen_source_line,t5a_r5_source_table,t5a_r5_source_line,delta_vs_frozen_h_rmse_m,delta_vs_frozen_position_3d_rmse_m,delta_vs_frozen_up_rmse_m,delta_vs_frozen_yaw_rmse_deg,delta_vs_frozen_yaw_p95_absolute_deg,delta_vs_frozen_roll_rmse_deg,delta_vs_frozen_pitch_rmse_deg,delta_vs_frozen_body_forward_bias_m,delta_vs_frozen_body_right_bias_m,delta_vs_frozen_body_up_bias_m,delta_vs_frozen_output_epoch_count,delta_vs_frozen_matched_epoch_count,delta_vs_frozen_coverage_ratio,delta_vs_frozen_gap_events_in_window,delta_vs_frozen_gnss2_pacc_inflated_epochs,delta_vs_frozen_gnss2_float_epochs,delta_vs_t5a_r5_h_rmse_m,delta_vs_t5a_r5_position_3d_rmse_m,delta_vs_t5a_r5_up_rmse_m,delta_vs_t5a_r5_yaw_rmse_deg,delta_vs_t5a_r5_yaw_p95_absolute_deg,delta_vs_t5a_r5_roll_rmse_deg,delta_vs_t5a_r5_pitch_rmse_deg,delta_vs_t5a_r5_body_forward_bias_m,delta_vs_t5a_r5_body_right_bias_m,delta_vs_t5a_r5_body_up_bias_m,delta_vs_t5a_r5_output_epoch_count,delta_vs_t5a_r5_matched_epoch_count,delta_vs_t5a_r5_coverage_ratio,delta_vs_t5a_r5_gap_events_in_window,delta_vs_t5a_r5_gnss2_pacc_inflated_epochs,delta_vs_t5a_r5_gnss2_float_epochs,nis_mean,nis_coverage_95,nis_selection_coverage
BY2H,F02,NOT_APPLICABLE_V21,FROZEN_V21,True,True,NONE,COMPLETED,NOT_APPLICABLE,0.07063888091064825,0.08397461970937586,0.04540798673169235,1.6567572212082546,3.0990465319827076,2.7837750386115134,1.8799417805283283,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,58580,58580,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evaluator_contract_v3,a33650b9fee71bf78c9569fce34093cbb097b28a1cbec7ccbd3be54b0029a6ed,b04dcd956b3b3923d75b940761674deafca29f313f111dc7919411eda7fe8423,<CLEAN_ROOT>/stages/CLEAN6_SENSOR_MODEL_V21/RETAINED_RUNS/SEQUENCE_BY2H_F02/P13_cycle010_attempt01/v3/FROZEN_EVALUATOR/error_series.csv.gz,521901f0347e367281abed23b46686b84df86055,"{""body_bias_availability"": ""UNAVAILABLE_FULL_RATE_NAV_NOT_RETAINED"", ""frozen_scientific_code_commit"": ""521901f0347e367281abed23b46686b84df86055"", ""rerun"": false, ""result_reused"": true, ""source_line"": 19, ""source_row"": ""<CLEAN_ROOT>/stages/CLEAN6_SENSOR_MODEL_V21/RETAINED_RUNS/SEQUENCE_BY2H_F02/P13_cycle010_attempt01/v3/P13_EVALUATION_RESULT.json"", ""source_table"": ""<CLEAN_ROOT>/stages/CLEAN6_SENSOR_MODEL_V21/20_FINALIZE/13_AGGREGATE_SEQUENCES/v3/UNIQUE_EVALUATION_RESULTS.csv"", ""source_table_sha256"": ""e26dfcd830d6c711ffbb7debd68293fbf7b7ea28240e16bce582381b61ea6a0b""}",F02,FROZEN_V21,FROZEN_COMPARATOR_UNCHANGED,real_raw,False,False,<CLEAN_ROOT>/stages/CLEAN7_HEXT_EXTERNAL_SEQUENCES/08_AGGREGATE/HORIZONTAL_TABLE_V3_THREE_SEQUENCES.csv,7,<CLEAN_ROOT>/stages/CLEAN7_T5A_HEADING_SENSITIVITY/T5A_R/05_AGGREGATE/SENSITIVITY_TABLE_V3.csv,10,0E-17,0E-17,0E-17,0E-16,0E-16,0E-16,0E-16,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,-0.00086165286450514,-0.00072719209992731,-0.000002040725321575,-0.6264841664582988,-1.5975738223892764,0.0014409607635310,-0.0026421392040977,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
BY2H,F02,F02,FROZEN_V21_RUNTIME_CONFIG,False,False,NONE,COMPLETED,NOT_APPLICABLE,0.07150053377515339,0.08470181180930317,0.045410027457013925,2.2832413876665534,4.696620354371984,2.7823340778479824,1.882583919732426,0.034072064974271656,0.007582464679691363,-0.0037960922254371768,58580,58580,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evaluator_contract_v3,c3189004dc4b2cbd0ac9e3f35a8a7be9509141b135b5296d46203f1a8adcec59,2c1de2172e52738f2edd85fdc577e625c1bb58ec818020345153f560579f22f5,<T5A_SCRATCH>/04_EVAL/v3/BY2H/F02/R5/FROZEN_EVALUATOR,d9650fbdf20b2a981a85c1d9875c143c60bc6362,"{""frozen_rows_replaced"": 0, ""native_run_id"": ""BY2H__F02__R5"", ""native_status"": ""COMPLETED"", ""sensitivity_only"": true, ""technical_adjudication"": ""NOT_APPLICABLE"", ""variant"": ""R5""}",F02,T5A_R5,T5A_R5_COMPARATOR_UNCHANGED,real_raw,False,False,<CLEAN_ROOT>/stages/CLEAN7_HEXT_EXTERNAL_SEQUENCES/08_AGGREGATE/HORIZONTAL_TABLE_V3_THREE_SEQUENCES.csv,7,<CLEAN_ROOT>/stages/CLEAN7_T5A_HEADING_SENSITIVITY/T5A_R/05_AGGREGATE/SENSITIVITY_TABLE_V3.csv,10,0.00086165286450514,0.00072719209992731,0.000002040725321575,0.6264841664582988,1.5975738223892764,-0.0014409607635310,0.0026421392040977,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0E-17,0E-17,0E-18,0E-16,0E-15,0E-16,0E-15,0E-18,0E-18,0E-19,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
BY2H,F02,F02,FROZEN_V21_RUNTIME_CONFIG,False,False,NONE,COMPLETED,NOT_APPLICABLE,0.07148084897421121,0.08463077888181361,0.04530846459623671,1.963428750965074,3.6496124867985156,1.6327088705487123,1.7663631070856733,0.034577235689315665,0.007396526232376205,-0.007515440754694201,58580,58580,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evaluator_contract_v3,232036152b24fd4d5ed0e84c0e2f5f90834d13db0b126a8f222b8962238d6fca,52b55b31a56212daaa8a4e7dd22508d042ce8337132e7d1fb3bb894e82e2250e,<T5BC_SCRATCH>/06_EVAL/v3/BY2H__F02__B3__SEQUENCE/FROZEN_EVALUATOR,e54df899db74ff8c11e37e09803c296965bfafba,T5bc sensitivity outside frozen chain; no v2.1 row replaced,F02,B3,SENSITIVITY_OUTSIDE_FROZEN_CHAIN,real_raw,False,False,<CLEAN_ROOT>/stages/CLEAN7_HEXT_EXTERNAL_SEQUENCES/08_AGGREGATE/HORIZONTAL_TABLE_V3_THREE_SEQUENCES.csv,7,<CLEAN_ROOT>/stages/CLEAN7_T5A_HEADING_SENSITIVITY/T5A_R/05_AGGREGATE/SENSITIVITY_TABLE_V3.csv,10,0.00084196806356296,0.00065615917243775,-0.00009952213545564,0.3066715297568194,0.5505659548158080,-1.1510661680628011,-0.1135786734426550,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,-0.00001968480094218,-0.00007103292748956,-0.000101562860777215,-0.3198126367014794,-1.0470078675734684,-1.1496252072992701,-0.1162208126467527,0.000505170715044009,-0.000185938447315158,-0.0037193485292570242,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,17.299442812226232,0.6567828020756116,1.0
BY2H,A04,NOT_APPLICABLE_V21,FROZEN_V21,True,True,NONE,COMPLETED,NOT_APPLICABLE,0.07017230953325597,0.08384840109553972,0.04589554816153109,1.7824851872621246,3.462834272708275,1.835168382951697,1.6592873174582772,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,58580,58580,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evaluator_contract_v3,c1556deb85f55d4311321e56a01f2731025ff6048c711d8190bdfa1afa77e548,99ed7cadb8b633eb6e42fe25b9c9d7b2b4b766df126a60f4e56a8987ed8603fb,<CLEAN_ROOT>/stages/CLEAN6_SENSOR_MODEL_V21/RETAINED_RUNS/SEQUENCE_BY2H_A04/P13_cycle010_attempt01/v3/FROZEN_EVALUATOR/error_series.csv.gz,521901f0347e367281abed23b46686b84df86055,"{""body_bias_availability"": ""UNAVAILABLE_FULL_RATE_NAV_NOT_RETAINED"", ""frozen_scientific_code_commit"": ""521901f0347e367281abed23b46686b84df86055"", ""rerun"": false, ""result_reused"": true, ""source_line"": 13, ""source_row"": ""<CLEAN_ROOT>/stages/CLEAN6_SENSOR_MODEL_V21/RETAINED_RUNS/SEQUENCE_BY2H_A04/P13_cycle010_attempt01/v3/P13_EVALUATION_RESULT.json"", ""source_table"": ""<CLEAN_ROOT>/stages/CLEAN6_SENSOR_MODEL_V21/20_FINALIZE/13_AGGREGATE_SEQUENCES/v3/UNIQUE_EVALUATION_RESULTS.csv"", ""source_table_sha256"": ""e26dfcd830d6c711ffbb7debd68293fbf7b7ea28240e16bce582381b61ea6a0b""}",A04,FROZEN_V21,FROZEN_COMPARATOR_UNCHANGED,real_raw,False,False,<CLEAN_ROOT>/stages/CLEAN7_HEXT_EXTERNAL_SEQUENCES/08_AGGREGATE/HORIZONTAL_TABLE_V3_THREE_SEQUENCES.csv,6,UNAVAILABLE,UNAVAILABLE,0E-17,0E-17,0E-17,0E-16,0E-15,0E-15,0E-16,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
BY2H,A04,A04,FROZEN_V21_RUNTIME_CONFIG,False,False,NONE,COMPLETED,NOT_APPLICABLE,0.07021462517693855,0.08384198407792609,0.045819043043097675,1.8369874834840134,3.4509100335785945,1.6763701206393367,1.6470248977664066,0.028014242866689982,0.0031744322722250767,-0.0075997768106577344,58580,58580,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evaluator_contract_v3,4da02ca785f7271002522681842ed4b4a611c637454560c1220d89c0f34ee02e,701905f170908ca6f104ad0b60c5e9e1122a49047c3b306f4d8bc705dc7487c8,<T5BC_SCRATCH>/06_EVAL/v3/BY2H__A04__B3__SEQUENCE/FROZEN_EVALUATOR,e54df899db74ff8c11e37e09803c296965bfafba,T5bc sensitivity outside frozen chain; no v2.1 row replaced,A04,B3,SENSITIVITY_OUTSIDE_FROZEN_CHAIN,real_raw,False,False,<CLEAN_ROOT>/stages/CLEAN7_HEXT_EXTERNAL_SEQUENCES/08_AGGREGATE/HORIZONTAL_TABLE_V3_THREE_SEQUENCES.csv,6,UNAVAILABLE,UNAVAILABLE,0.00004231564368258,-0.00000641701761363,-0.000076505118433415,0.0545022962218888,-0.0119242391296805,-0.1587982623123603,-0.0122624196918706,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,17.832960315927725,0.6441808747220164,1.0
BY2H,F04,NOT_APPLICABLE_V21,FROZEN_V21,True,True,NONE,COMPLETED,NOT_APPLICABLE,0.06855282395068205,0.08219724192687043,0.04535302535411786,1.773436559706182,3.4387580296514315,1.963704160466064,1.6982671193113674,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,58580,58580,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evaluator_contract_v3,1edd454c8a687ec2bc941281966d42c745ceeacf47a69a84dad88748c4a08257,00fdb2ba1b2f29502650d14b0ce1ffd6a56e97d3a2da1981b19a726872d292f1,<CLEAN_ROOT>/stages/CLEAN6_SENSOR_MODEL_V21/RETAINED_RUNS/SEQUENCE_BY2H_F04/P13_cycle010_attempt01/v3/FROZEN_EVALUATOR/error_series.csv.gz,521901f0347e367281abed23b46686b84df86055,"{""body_bias_availability"": ""UNAVAILABLE_FULL_RATE_NAV_NOT_RETAINED"", ""frozen_scientific_code_commit"": ""521901f0347e367281abed23b46686b84df86055"", ""rerun"": false, ""result_reused"": true, ""source_line"": 21, ""source_row"": ""<CLEAN_ROOT>/stages/CLEAN6_SENSOR_MODEL_V21/RETAINED_RUNS/SEQUENCE_BY2H_F04/P13_cycle010_attempt01/v3/P13_EVALUATION_RESULT.json"", ""source_table"": ""<CLEAN_ROOT>/stages/CLEAN6_SENSOR_MODEL_V21/20_FINALIZE/13_AGGREGATE_SEQUENCES/v3/UNIQUE_EVALUATION_RESULTS.csv"", ""source_table_sha256"": ""e26dfcd830d6c711ffbb7debd68293fbf7b7ea28240e16bce582381b61ea6a0b""}",F04,FROZEN_V21,FROZEN_COMPARATOR_UNCHANGED,real_raw,False,False,<CLEAN_ROOT>/stages/CLEAN7_HEXT_EXTERNAL_SEQUENCES/08_AGGREGATE/HORIZONTAL_TABLE_V3_THREE_SEQUENCES.csv,9,<CLEAN_ROOT>/stages/CLEAN7_T5A_HEADING_SENSITIVITY/T5A_R/05_AGGREGATE/SENSITIVITY_TABLE_V3.csv,13,0E-17,0E-17,0E-17,0E-15,0E-16,0E-15,0E-16,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.00019037245876952,0.00015921114747097,9.1713214434E-7,-0.160333575382568,-0.2093788837605399,-0.0025485451195594,-0.0000281795998880,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
BY2H,F04,F04,FROZEN_V21_RUNTIME_CONFIG,False,False,NONE,COMPLETED,NOT_APPLICABLE,0.06836245149191253,0.08203803077939946,0.04535210822197352,1.93377013508875,3.6481369134119714,1.9662527055856234,1.6982952989112554,0.02914274359061349,0.005777672339241224,-0.006952373633514816,58580,58580,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evaluator_contract_v3,7f1cc3dd5276940575e1d8b5d92393921c03f8de6f8f25a6611afb0800e3edab,1195defe0320d7037fba7a06feb086681aac1ed2b91dbbe9b059e1b069cde01c,<T5A_SCRATCH>/04_EVAL/v3/BY2H/F04/R5/FROZEN_EVALUATOR,d9650fbdf20b2a981a85c1d9875c143c60bc6362,"{""frozen_rows_replaced"": 0, ""native_run_id"": ""BY2H__F04__R5"", ""native_status"": ""COMPLETED"", ""sensitivity_only"": true, ""technical_adjudication"": ""NOT_APPLICABLE"", ""variant"": ""R5""}",F04,T5A_R5,T5A_R5_COMPARATOR_UNCHANGED,real_raw,False,False,<CLEAN_ROOT>/stages/CLEAN7_HEXT_EXTERNAL_SEQUENCES/08_AGGREGATE/HORIZONTAL_TABLE_V3_THREE_SEQUENCES.csv,9,<CLEAN_ROOT>/stages/CLEAN7_T5A_HEADING_SENSITIVITY/T5A_R/05_AGGREGATE/SENSITIVITY_TABLE_V3.csv,13,-0.00019037245876952,-0.00015921114747097,-9.1713214434E-7,0.160333575382568,0.2093788837605399,0.0025485451195594,0.0000281795998880,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0E-17,0E-17,0E-17,0E-14,0E-16,0E-16,0E-16,0E-17,0E-18,0E-18,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
BY2H,F04,F04,FROZEN_V21_RUNTIME_CONFIG,False,False,NONE,COMPLETED,NOT_APPLICABLE,0.06836364470834791,0.0820387621721243,0.04535163261587334,1.961058509301035,3.643217323435922,1.9670396477999872,1.698275098334589,0.02900623342622059,0.005767897543709441,-0.006950648704506096,58580,58580,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evaluator_contract_v3,abfe5d0ce31b1e19438f7531665a494b77d590a003289f5d288688db1517ff55,06414aac42c454b85a63b8faf608adbfa5817b182b41aa2dba34c3fb1f545836,<T5BC_SCRATCH>/06_EVAL/v3/BY2H__F04__R5W__SEQUENCE/FROZEN_EVALUATOR,e54df899db74ff8c11e37e09803c296965bfafba,T5bc sensitivity outside frozen chain; no v2.1 row replaced,F04,R5W,SENSITIVITY_OUTSIDE_FROZEN_CHAIN,real_raw,False,False,<CLEAN_ROOT>/stages/CLEAN7_HEXT_EXTERNAL_SEQUENCES/08_AGGREGATE/HORIZONTAL_TABLE_V3_THREE_SEQUENCES.csv,9,<CLEAN_ROOT>/stages/CLEAN7_T5A_HEADING_SENSITIVITY/T5A_R/05_AGGREGATE/SENSITIVITY_TABLE_V3.csv,13,-0.00018917924233414,-0.00015847975474613,-0.00000139273824452,0.187621949594853,0.2044592937844905,0.0033354873339232,0.0000079790232216,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.00000119321643538,7.3139272484E-7,-4.7560610018E-7,0.027288374212285,-0.0049195899760494,0.0007869422143638,-0.0000202005766664,-0.00013651016439290,-0.000009774795531783,0.000001724929008720,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.5131892804247375,0.8980509745127436,0.9888806523350631
BY2H,F04,F04,FROZEN_V21_RUNTIME_CONFIG,False,False,NONE,COMPLETED,NOT_APPLICABLE,0.06829198564137232,0.08197904705117078,0.045351613560894025,1.9758522094858635,3.708873747782712,1.9668176206049703,1.6982374924804537,0.028960315329716317,0.005798344572702025,-0.00695104038145852,58580,58580,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evaluator_contract_v3,19be7707a3eed56a6a05424a2f98013aeae6e0f1281af3c52409dc47d6fbad17,0f9815206c9c68bb9afd103b726aabfabd5820888277bf5b8e06a5ee21eec7c7,<T5BC_SCRATCH>/06_EVAL/v3/BY2H__F04__R5SIGMA__SEQUENCE/FROZEN_EVALUATOR,e54df899db74ff8c11e37e09803c296965bfafba,T5bc sensitivity outside frozen chain; no v2.1 row replaced,F04,R5SIGMA,SENSITIVITY_OUTSIDE_FROZEN_CHAIN,real_raw,False,False,<CLEAN_ROOT>/stages/CLEAN7_HEXT_EXTERNAL_SEQUENCES/08_AGGREGATE/HORIZONTAL_TABLE_V3_THREE_SEQUENCES.csv,9,<CLEAN_ROOT>/stages/CLEAN7_T5A_HEADING_SENSITIVITY/T5A_R/05_AGGREGATE/SENSITIVITY_TABLE_V3.csv,13,-0.00026083830930973,-0.00021819487569965,-0.000001411793223835,0.2024156497796815,0.2701157181312805,0.0031134601389063,-0.0000296268309137,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,-0.00007046585054021,-0.00005898372822868,-4.94661079495E-7,0.0420820743971135,0.0607368343707406,0.0005649150193469,-0.0000578064308017,-0.000182428260897173,0.000020672233460801,0.000001333252056296,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.4315837153796853,0.9062968515742129,0.9888806523350631
BY2H,F04,F04,FROZEN_V21_RUNTIME_CONFIG,False,False,NONE,COMPLETED,NOT_APPLICABLE,0.06855497636778268,0.08214273313419304,0.045250898576359916,1.8285574481592226,3.437386900090836,1.7608077648839877,1.6799183032787637,0.02996050257585488,0.005587656370307572,-0.00721897307751769,58580,58580,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evaluator_contract_v3,69be1a281a7a7447dcc27227d21b9bf7715d56c76a9e7a803b0ae10a13fea617,12d1b5ae7cc6fda1acb4a999c48c240f6a62c1060f6204d83bfe063dff377c16,<T5BC_SCRATCH>/06_EVAL/v3/BY2H__F04__B3__SEQUENCE/FROZEN_EVALUATOR,e54df899db74ff8c11e37e09803c296965bfafba,T5bc sensitivity outside frozen chain; no v2.1 row replaced,F04,B3,SENSITIVITY_OUTSIDE_FROZEN_CHAIN,real_raw,False,False,<CLEAN_ROOT>/stages/CLEAN7_HEXT_EXTERNAL_SEQUENCES/08_AGGREGATE/HORIZONTAL_TABLE_V3_THREE_SEQUENCES.csv,9,<CLEAN_ROOT>/stages/CLEAN7_T5A_HEADING_SENSITIVITY/T5A_R/05_AGGREGATE/SENSITIVITY_TABLE_V3.csv,13,0.00000215241710063,-0.00005450879267739,-0.000102126777757944,0.0551208884530406,-0.0013711295605955,-0.2028963955820763,-0.0183488160326037,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.00019252487587015,0.00010470235479358,-0.000101209645613604,-0.1052126869295274,-0.2107500133211354,-0.2054449407016357,-0.0183769956324917,0.00081775898524139,-0.000190015968933652,-0.000266599444002874,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,17.886251454768413,0.6464047442550037,1.0
BY2O,F02,NOT_APPLICABLE_V21,FROZEN_V21,True,True,NONE,COMPLETED,NOT_APPLICABLE,0.05733296748353202,0.07362105267855322,0.0461843072593989,2.899741525819664,5.479604384745735,1.8741892051185538,1.736278656870533,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,76548,76548,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evaluator_contract_v3,0ab879b0bdaa4db959c48a2f201fa32070fa35eafa53e2104d5431b1d2a7614b,556a224d5439f9ad46c0f1f8afad339ce1bbd471a8a92dd04e858d5f403cdb19,<CLEAN_ROOT>/stages/CLEAN6_SENSOR_MODEL_V21/RETAINED_RUNS/SEQUENCE_BY2O_F02/P13_cycle010_attempt01/v3/FROZEN_EVALUATOR/error_series.csv.gz,521901f0347e367281abed23b46686b84df86055,"{""body_bias_availability"": ""UNAVAILABLE_FULL_RATE_NAV_NOT_RETAINED"", ""frozen_scientific_code_commit"": ""521901f0347e367281abed23b46686b84df86055"", ""rerun"": false, ""result_reused"": true, ""source_line"": 29, ""source_row"": ""<CLEAN_ROOT>/stages/CLEAN6_SENSOR_MODEL_V21/RETAINED_RUNS/SEQUENCE_BY2O_F02/P13_cycle010_attempt01/v3/P13_EVALUATION_RESULT.json"", ""source_table"": ""<CLEAN_ROOT>/stages/CLEAN6_SENSOR_MODEL_V21/20_FINALIZE/13_AGGREGATE_SEQUENCES/v3/UNIQUE_EVALUATION_RESULTS.csv"", ""source_table_sha256"": ""e26dfcd830d6c711ffbb7debd68293fbf7b7ea28240e16bce582381b61ea6a0b""}",F02,FROZEN_V21,FROZEN_COMPARATOR_UNCHANGED,real_raw,False,False,<CLEAN_ROOT>/stages/CLEAN7_HEXT_EXTERNAL_SEQUENCES/08_AGGREGATE/HORIZONTAL_TABLE_V3_THREE_SEQUENCES.csv,11,<CLEAN_ROOT>/stages/CLEAN7_T5A_HEADING_SENSITIVITY/T5A_R/05_AGGREGATE/SENSITIVITY_TABLE_V3.csv,16,0E-17,0E-17,0E-16,0E-15,0E-15,0E-16,0E-15,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.002608296424734356,0.00201886779601997,0.00000982017552471,0.590250539097111,1.9168652034671987,-0.0052741541500614,0.005068265207642,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
BY2O,F02,F02,FROZEN_V21_RUNTIME_CONFIG,False,False,NONE,COMPLETED,NOT_APPLICABLE,0.054724671058797664,0.07160218488253325,0.04617448708387419,2.309490986722553,3.5627391812785363,1.8794633592686152,1.731210391662891,0.02481383971928405,0.0013335527068255762,-0.01750710935247266,76548,76548,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evaluator_contract_v3,8159ecd6005b27b0aeed8f655dea038b6812805853adafd3d1c375273f9593cb,815ee2a76c23eeca6bfb57354506f6b5565d3a86938198f7a9d86aa6250473db,<T5A_SCRATCH>/04_EVAL/v3/BY2O/F02/R5/FROZEN_EVALUATOR,d9650fbdf20b2a981a85c1d9875c143c60bc6362,"{""frozen_rows_replaced"": 0, ""native_run_id"": ""BY2O__F02__R5"", ""native_status"": ""COMPLETED"", ""sensitivity_only"": true, ""technical_adjudication"": ""NOT_APPLICABLE"", ""variant"": ""R5""}",F02,T5A_R5,T5A_R5_COMPARATOR_UNCHANGED,real_raw,False,False,<CLEAN_ROOT>/stages/CLEAN7_HEXT_EXTERNAL_SEQUENCES/08_AGGREGATE/HORIZONTAL_TABLE_V3_THREE_SEQUENCES.csv,11,<CLEAN_ROOT>/stages/CLEAN7_T5A_HEADING_SENSITIVITY/T5A_R/05_AGGREGATE/SENSITIVITY_TABLE_V3.csv,16,-0.002608296424734356,-0.00201886779601997,-0.00000982017552471,-0.590250539097111,-1.9168652034671987,0.0052741541500614,-0.005068265207642,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0E-18,0E-17,0E-17,0E-15,0E-16,0E-16,0E-15,0E-17,0E-19,0E-17,0,0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
