run_id,sequence_id,configuration_id,variant,subset_case_id,data_mode,synthetic_data_used,semisynthetic_data_used,native_status,native_failure_classification,dof,coverage_definition,selection,segment_id,count,missing_nonfinite_or_negative_count,negative_count,nis_mean,nis_p95,nis_coverage_95,nis_selection_coverage,chi2_lower,chi2_upper,status
BY2H__F04__R5SIGMA__SEQUENCE,BY2H,F04,R5SIGMA,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",full,1334,0,0,1.4315837153796853,5.411973878509998,0.9062968515742129,0.9888806523350631,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2H__F04__R5SIGMA__SEQUENCE,BY2H,F04,R5SIGMA,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",outside,1334,0,0,1.4315837153796853,5.411973878509998,0.9062968515742129,0.9888806523350631,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2H__F04__R5W__SEQUENCE,BY2H,F04,R5W,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",full,1334,0,0,1.5131892804247375,5.846990253179995,0.8980509745127436,0.9888806523350631,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2H__F04__R5W__SEQUENCE,BY2H,F04,R5W,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",outside,1334,0,0,1.5131892804247375,5.846990253179995,0.8980509745127436,0.9888806523350631,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2H__F02__B3__SEQUENCE,BY2H,F02,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),full,1349,0,0,17.299442812226232,69.23261304974602,0.6567828020756116,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2H__F02__B3__SEQUENCE,BY2H,F02,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),outside,1349,0,0,17.299442812226232,69.23261304974602,0.6567828020756116,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2H__A04__B3__SEQUENCE,BY2H,A04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),full,1349,0,0,17.832960315927725,73.66979160242136,0.6441808747220164,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2H__A04__B3__SEQUENCE,BY2H,A04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),outside,1349,0,0,17.832960315927725,73.66979160242136,0.6441808747220164,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2H__F04__B3__SEQUENCE,BY2H,F04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),full,1349,0,0,17.886251454768413,74.27265562593446,0.6464047442550037,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2H__F04__B3__SEQUENCE,BY2H,F04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),outside,1349,0,0,17.886251454768413,74.27265562593446,0.6464047442550037,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2O__F04__R5SIGMA__SEQUENCE,BY2O,F04,R5SIGMA,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",full,1586,0,0,1.479507086276923,5.726124223999999,0.9098360655737705,0.9968573224387178,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2O__F04__R5SIGMA__SEQUENCE,BY2O,F04,R5SIGMA,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",occlusion_primary,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.0009820691171752555,5.023886187314888,UNAVAILABLE
BY2O__F04__R5SIGMA__SEQUENCE,BY2O,F04,R5SIGMA,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",occlusion_secondary,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.0009820691171752555,5.023886187314888,UNAVAILABLE
BY2O__F04__R5SIGMA__SEQUENCE,BY2O,F04,R5SIGMA,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",inside_union,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.0009820691171752555,5.023886187314888,UNAVAILABLE
BY2O__F04__R5SIGMA__SEQUENCE,BY2O,F04,R5SIGMA,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",outside,1586,0,0,1.479507086276923,5.726124223999999,0.9098360655737705,0.9968573224387178,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2O__F04__R5W__SEQUENCE,BY2O,F04,R5W,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",full,1587,0,0,1.7848601279880278,6.804132479339999,0.8903591682419659,0.9974858579509742,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2O__F04__R5W__SEQUENCE,BY2O,F04,R5W,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",occlusion_primary,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.0009820691171752555,5.023886187314888,UNAVAILABLE
BY2O__F04__R5W__SEQUENCE,BY2O,F04,R5W,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",occlusion_secondary,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.0009820691171752555,5.023886187314888,UNAVAILABLE
BY2O__F04__R5W__SEQUENCE,BY2O,F04,R5W,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",inside_union,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.0009820691171752555,5.023886187314888,UNAVAILABLE
BY2O__F04__R5W__SEQUENCE,BY2O,F04,R5W,,real_raw,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",outside,1587,0,0,1.7848601279880278,6.804132479339999,0.8903591682419659,0.9974858579509742,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2O__F02__B3__SEQUENCE,BY2O,F02,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),full,1591,0,0,9.374473166074479,32.672537515078744,0.7303582652419862,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2O__F02__B3__SEQUENCE,BY2O,F02,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),occlusion_primary,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.21579528262389785,9.348403604496148,UNAVAILABLE
BY2O__F02__B3__SEQUENCE,BY2O,F02,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),occlusion_secondary,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.21579528262389785,9.348403604496148,UNAVAILABLE
BY2O__F02__B3__SEQUENCE,BY2O,F02,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),inside_union,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.21579528262389785,9.348403604496148,UNAVAILABLE
BY2O__F02__B3__SEQUENCE,BY2O,F02,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),outside,1591,0,0,9.374473166074479,32.672537515078744,0.7303582652419862,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2O__A04__B3__SEQUENCE,BY2O,A04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),full,1591,0,0,10.09524845109728,36.55552908919108,0.7115021998742929,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2O__A04__B3__SEQUENCE,BY2O,A04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),occlusion_primary,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.21579528262389785,9.348403604496148,UNAVAILABLE
BY2O__A04__B3__SEQUENCE,BY2O,A04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),occlusion_secondary,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.21579528262389785,9.348403604496148,UNAVAILABLE
BY2O__A04__B3__SEQUENCE,BY2O,A04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),inside_union,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.21579528262389785,9.348403604496148,UNAVAILABLE
BY2O__A04__B3__SEQUENCE,BY2O,A04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),outside,1591,0,0,10.09524845109728,36.55552908919108,0.7115021998742929,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2O__F04__B3__SEQUENCE,BY2O,F04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),full,1591,0,0,10.112994951564225,36.771656223662475,0.7096165933375236,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2O__F04__B3__SEQUENCE,BY2O,F04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),occlusion_primary,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.21579528262389785,9.348403604496148,UNAVAILABLE
BY2O__F04__B3__SEQUENCE,BY2O,F04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),occlusion_secondary,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.21579528262389785,9.348403604496148,UNAVAILABLE
BY2O__F04__B3__SEQUENCE,BY2O,F04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),inside_union,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.21579528262389785,9.348403604496148,UNAVAILABLE
BY2O__F04__B3__SEQUENCE,BY2O,F04,B3,,real_raw,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),outside,1591,0,0,10.112994951564225,36.771656223662475,0.7096165933375236,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2__F04__R5__C00_clean_normal,BY2,F04,R5,C00_clean_normal,real_clean,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",full,1348,0,0,0.6939336647839762,2.8093527406049934,0.9413946587537092,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5__C00_clean_normal,BY2,F04,R5,C00_clean_normal,real_clean,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",outside,1348,0,0,0.6939336647839762,2.8093527406049934,0.9413946587537092,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5SIGMA__C00_clean_normal,BY2,F04,R5SIGMA,C00_clean_normal,real_clean,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",full,1348,0,0,1.4450091473368696,5.889357986034994,0.9050445103857567,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5SIGMA__C00_clean_normal,BY2,F04,R5SIGMA,C00_clean_normal,real_clean,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",outside,1348,0,0,1.4450091473368696,5.889357986034994,0.9050445103857567,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5W__C00_clean_normal,BY2,F04,R5W,C00_clean_normal,real_clean,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",full,1348,0,0,1.4803869031565282,6.243230120504998,0.9050445103857567,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5W__C00_clean_normal,BY2,F04,R5W,C00_clean_normal,real_clean,False,False,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",outside,1348,0,0,1.4803869031565282,6.243230120504998,0.9050445103857567,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__B3__C00_clean_normal,BY2,F04,B3,C00_clean_normal,real_clean,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),full,1369,0,0,16.09328698595924,57.510696145735146,0.6720233747260774,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2__F04__B3__C00_clean_normal,BY2,F04,B3,C00_clean_normal,real_clean,False,False,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),outside,1369,0,0,16.09328698595924,57.510696145735146,0.6720233747260774,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2__F04__R5__D01_seed_00,BY2,F04,R5,D01_seed_00,semisynthetic,False,True,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",full,1348,0,0,0.6939027024709941,2.8097110133599936,0.9413946587537092,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5__D01_seed_00,BY2,F04,R5,D01_seed_00,semisynthetic,False,True,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",outside,1348,0,0,0.6939027024709941,2.8097110133599936,0.9413946587537092,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5SIGMA__D01_seed_00,BY2,F04,R5SIGMA,D01_seed_00,semisynthetic,False,True,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",full,1348,0,0,1.444977778232641,5.889687464914994,0.9050445103857567,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5SIGMA__D01_seed_00,BY2,F04,R5SIGMA,D01_seed_00,semisynthetic,False,True,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",outside,1348,0,0,1.444977778232641,5.889687464914994,0.9050445103857567,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5W__D01_seed_00,BY2,F04,R5W,D01_seed_00,semisynthetic,False,True,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",full,1348,0,0,1.4803554619798962,6.242705495324998,0.9050445103857567,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5W__D01_seed_00,BY2,F04,R5W,D01_seed_00,semisynthetic,False,True,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",outside,1348,0,0,1.4803554619798962,6.242705495324998,0.9050445103857567,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__B3__D01_seed_00,BY2,F04,B3,D01_seed_00,semisynthetic,False,True,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),full,1369,0,0,16.093195621290473,57.51059684979458,0.6720233747260774,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2__F04__B3__D01_seed_00,BY2,F04,B3,D01_seed_00,semisynthetic,False,True,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),outside,1369,0,0,16.093195621290473,57.51059684979458,0.6720233747260774,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
BY2__F04__R5__D02_seed_00,BY2,F04,R5,D02_seed_00,semisynthetic,False,True,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",full,1348,0,0,0.6938936830011869,2.8098376689449935,0.9421364985163204,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5__D02_seed_00,BY2,F04,R5,D02_seed_00,semisynthetic,False,True,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",outside,1348,0,0,0.6938936830011869,2.8098376689449935,0.9421364985163204,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5SIGMA__D02_seed_00,BY2,F04,R5SIGMA,D02_seed_00,semisynthetic,False,True,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",full,1348,0,0,1.4449690007281901,5.889810676689994,0.9050445103857567,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5SIGMA__D02_seed_00,BY2,F04,R5SIGMA,D02_seed_00,semisynthetic,False,True,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",outside,1348,0,0,1.4449690007281901,5.889810676689994,0.9050445103857567,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5W__D02_seed_00,BY2,F04,R5W,D02_seed_00,semisynthetic,False,True,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",full,1348,0,0,1.480346968103635,6.242540110849998,0.9050445103857567,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__R5W__D02_seed_00,BY2,F04,R5W,D02_seed_00,semisynthetic,False,True,COMPLETED,NONE,1,Central 95 percent chi-square interval; no new gate,"After scheme-C, before SA scaling: dz^T (HPH^T+R_schemeC)^-1 dz, used_innovation_covariance=1 and dof=1",outside,1348,0,0,1.480346968103635,6.242540110849998,0.9050445103857567,0.9846603360116873,0.0009820691171752555,5.023886187314888,AVAILABLE
BY2__F04__B3__D02_seed_00,BY2,F04,B3,D02_seed_00,semisynthetic,False,True,COMPLETED,NONE,3,Central 95 percent chi-square interval; no new gate,Before B3 NIS gate and SA: (dz-Hdx)^T (HPH^T+R_QA)^-1 (dz-Hdx),full,1369,0,0,16.093206748836515,57.51056622757,0.6720233747260774,1.0,0.21579528262389785,9.348403604496148,AVAILABLE
